Num_ID	Taxon	Taxon1	Wi_Do	Tax_Wido	SNames	Order	PGeno	Isolate	LsMeans
1691	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_02	0.68193495
1781	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_04	0.479357396
1871	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_12	0.502920189
1961	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_16	0.656754157
2051	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_18	0.378282
2141	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_19	0.416459421
2231	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_20	0.166459413
2321	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_22	0.500297249
2411	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_03_23	0.535709091
2501	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_01	0.74976511
2591	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_02	0.272374186
2681	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_03	0.469279014
2771	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_04	0.623239391
2861	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_05	0.30229214
2951	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_12	0.421421681
3041	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_15	0.374961088
3131	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_17	0.661886471
3221	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_19	0.561482258
3311	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_20	0.410168576
3401	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_21	0.408283077
3491	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_04_25	0.589880087
3581	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_04	0.579284605
3671	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_11	0.995731955
3761	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_14	0.601782433
3851	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_16	0.571340811
3941	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_17	0.466664119
4031	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_22	0.520111575
4121	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	01_05_24	0.719254461
4211	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_03	0.832619009
4301	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_04	0.759131451
4391	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_08	0.740636193
4481	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_09	0.790208035
4571	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_11	1.107597085
4661	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_12	0.560404499
4751	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_14	0.83773335
4841	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_17	0.805568426
4931	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_18	0.771126407
5021	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_20	0.948675787
5111	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	02_04_21	0.791812902
5201	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	2004	0.497480206
5291	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	94_1	0.457678579
5381	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	94_4	0.412778636
5471	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Acacia	0.618392232
5561	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Apple404	0.692639741
5651	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Apple517	0.806218068
5741	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Ausubel	0.575502125
5831	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	B05_10	0.422393803
5921	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	BMM	0.616321378
6011	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	BPA1	0.825614412
6101	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	DavisNavel	0.152775226
6191	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	EsparatoFresa	0.286988381
6281	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Fd1	0.643471003
6371	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Fd2	0.465687061
6461	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Fresa525	0.6219838
6551	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	FresaSD	0.40052495
6641	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Gallo1	0.546410783
6731	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Gallo2	0.531780069
6821	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Geranium	0.612928304
6911	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Grape	0.441837866
7001	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KatieTomato	0.622457473
7091	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KernA2	0.668085213
7181	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KernB1	0.531984932
7271	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KernB2	0.543883234
7361	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KGB1	0.127230584
7451	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	KGB2	0.834202067
7541	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	MEAP6G	0.519830373
7631	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Mex03	0.408050662
7721	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Molly	0.815725623
7811	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Navel	0.200280314
7901	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	NobleRot	0.424012318
7991	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Peachy	0.732637802
8081	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Pepper	0.456881374
8171	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	PepperSub	0.535034789
8261	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	PhiloMenlo	0.356862983
8351	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Rasp	0.807969349
8441	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Rose	0.317406564
8531	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Supersteak	0.473868118
8621	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Triple3	0.58865283
8711	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	Triple7	0.290543617
8801	Cintybus	A5	Wild	Cintybus_Wild	Cin_W3	Asterales	PI.652019	UKRazz	0.589657936
72	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_01	1.066801094
162	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_02	0.896310214
252	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_03	0.762408476
342	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_04	1.026591523
432	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_06	0.850057558
522	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_01_15	0.941007596
612	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_01	1.147832022
702	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_02	1.099566149
792	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_03	1.006222136
882	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_04	1.56342268
972	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_05	0.867334396
1062	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_06	0.669529273
1152	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_13	0.908573128
1242	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_15	0.814954756
1332	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_16	0.807170059
1422	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_17	0.873890698
1512	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_18	0
1602	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_02_20	1.413232294
1692	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_02	0.976439638
1782	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_04	1.073513346
1872	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_12	0.928487513
1962	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_16	0.952440723
2052	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_18	0.969733004
2142	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_19	0.792577439
2232	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_20	0.128231506
2322	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_22	1.138734281
2412	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_03_23	1.025280904
2502	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_01	1.387429176
2592	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_02	0.437212179
2682	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_03	0.465956548
2772	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_04	0.821578715
2862	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_05	0.789989777
2952	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_12	1.021267634
3042	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_15	0.781028285
3132	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_17	1.128826064
3222	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_19	0.724477425
3312	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_20	0.801086921
3402	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_21	0.988060575
3492	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_04_25	0.793230063
3582	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_04	1.135416324
3672	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_11	0.929073667
3762	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_14	0.802209015
3852	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_16	1.057071184
3942	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_17	0.985657299
4032	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_22	0.967389177
4122	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	01_05_24	1.064383563
4212	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_03	1.187019532
4302	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_04	1.017277085
4392	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_08	1.310622439
4482	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_09	1.336266023
4572	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_11	1.320187393
4662	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_12	1.235408948
4752	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_14	1.030661361
4842	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_17	1.237913043
4932	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_18	1.281721895
5022	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_20	0.989809751
5112	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	02_04_21	1.152083945
5202	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	2004	0.631479928
5292	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	94_1	0.861407094
5382	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	94_4	0.870201543
5472	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Acacia	0.753019153
5562	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Apple404	1.150988761
5652	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Apple517	0.995198645
5742	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Ausubel	0.604316388
5832	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	B05_10	1.021439907
5922	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	BMM	0.825952665
6012	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	BPA1	1.167461701
6102	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	DavisNavel	0.181841085
6192	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	EsparatoFresa	0.563499446
6282	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Fd1	1.286966364
6372	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Fd2	1.345280703
6462	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Fresa525	1.031675637
6552	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	FresaSD	1.096593561
6642	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Gallo1	0.529426126
6732	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Gallo2	1.001995369
6822	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Geranium	0.881901762
6912	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Grape	1.023636432
7002	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KatieTomato	0.864923228
7092	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KernA2	0.84566118
7182	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KernB1	0.831645677
7272	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KernB2	0.82165532
7362	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KGB1	0.33437094
7452	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	KGB2	0.593030763
7542	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	MEAP6G	0.859594951
7632	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Mex03	0.7059403
7722	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Molly	0.978780185
7812	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Navel	0.213015668
7902	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	NobleRot	0.493042943
7992	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Peachy	1.096399159
8082	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Pepper	0.865042748
8172	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	PepperSub	1.134993956
8262	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	PhiloMenlo	0.48147961
8352	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Rasp	0.949406661
8442	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Rose	0.277018888
8532	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Supersteak	1.0624172
8622	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Triple3	0.643873439
8712	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	Triple7	0.482891322
8802	Cintybus	A5	Wild	Cintybus_Wild	Cin_W4	Asterales	PI.652021	UKRazz	1.111816489
73	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_01	0.750120008
163	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_02	0.83038467
253	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_03	0.89975505
343	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_04	0.724144879
433	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_06	0.743045682
523	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_01_15	0.932270341
613	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_01	0.733119408
703	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_02	0.936503239
793	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_03	1.049842892
883	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_04	1.048415603
973	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_05	0.941507556
1063	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_06	0.852807577
1153	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_13	0.924393279
1243	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_15	0.863851164
1333	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_16	1.133855544
1423	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_17	0.682504981
1513	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_18	0
1603	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_02_20	0.896995964
1693	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_02	0.805757748
1783	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_04	0.820032456
1873	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_12	0.689784115
1963	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_16	1.176138092
2053	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_18	0.696343162
2143	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_19	0.519556048
2233	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_20	0.202471698
2323	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_22	0.63796758
2413	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_03_23	0.901571113
2503	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_01	0.958025879
2593	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_02	0.349597338
2683	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_03	0.800902726
2773	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_04	0.673593584
2863	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_05	0.875861537
2953	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_12	0.520169188
3043	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_15	0.57651637
3133	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_17	0.660030895
3223	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_19	0.676866244
3313	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_20	0.81863937
3403	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_21	0.552741046
3493	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_04_25	0.696461666
3583	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_04	1.03421938
3673	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_11	1.07039692
3763	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_14	0.999283731
3853	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_16	0.692273051
3943	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_17	0.60980675
4033	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_22	0.651314748
4123	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	01_05_24	0.885364989
4213	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_03	1.202656336
4303	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_04	0.825750666
4393	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_08	0.877558721
4483	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_09	0.946990219
4573	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_11	0.98502106
4663	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_12	0.647435599
4753	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_14	1.052919708
4843	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_17	1.521558424
4933	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_18	0.900672875
5023	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_20	1.549155227
5113	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	02_04_21	0.633144704
5203	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	2004	0.502734807
5293	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	94_1	0.981639086
5383	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	94_4	0.421894905
5473	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Acacia	0.618355333
5563	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Apple404	1.100286128
5653	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Apple517	0.880907717
5743	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Ausubel	0.497552029
5833	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	B05_10	0.661825382
5923	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	BMM	0.167268264
6013	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	BPA1	0.791363252
6103	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	DavisNavel	0.241943014
6193	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	EsparatoFresa	0.534884651
6283	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Fd1	1.032981623
6373	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Fd2	0.792353116
6463	Cintybus	A5	Wild	Cintybus_Wild	Cin_W5	Asterales	PI.652026	Fresa525	0.580168482
