"01_01_01" "01_01_02" "01_01_03" "01_01_04" "01_01_06" "01_01_15" "01_02_01" "01_02_02" "01_02_03" "01_02_04" "01_02_05" "01_02_06" "01_02_13" "01_02_15" "01_02_16" "01_02_17" "01_02_18" "01_02_20" "01_03_02" "01_03_04" "01_03_12" "01_03_16" "01_03_18" "01_03_19" "01_03_20" "01_03_22" "01_03_23" "01_04_01" "01_04_02" "01_04_03" "01_04_04" "01_04_05" "01_04_12" "01_04_15" "01_04_17" "01_04_19" "01_04_20" "01_04_21" "01_04_25" "01_05_04" "01_05_11" "01_05_14" "01_05_16" "01_05_17" "01_05_22" "01_05_24" "02_04_03" "02_04_04" "02_04_08" "02_04_09" "02_04_11" "02_04_12" "02_04_14" "02_04_17" "02_04_18" "02_04_20" "02_04_21" "2004" "94_1" "94_4" "Acacia" "Apple404" "Apple517" "Ausubel" "B05_10" "BMM" "BPA1" "DavisNavel" "EsparatoFresa" "Fd1" "Fd2" "Fresa525" "FresaSD" "Gallo1" "Gallo2" "Geranium" "Grape" "KatieTomato" "KernA2" "KernB1" "KernB2" "KGB1" "KGB2" "MEAP6G" "Mex03" "Molly" "Navel" "NobleRot" "Peachy" "Pepper" "PepperSub" "PhiloMenlo" "Rasp" "Rose" "Supersteak" "Triple3" "Triple7" "UKRazz" "Num_ID" "Taxon" "Wi_Do" "Tax_Wido" "SNames" "Order" "PGeno"
"LJ14038" "0.701199465" "0.429398263" "0.543190488" "0.28703308" "0.578999884" "0.912921203" "1.511359007" "1.048282728" "0.123903957" "0.829836472" "1.016054302" "0.710124354" NA "0.339887326" "0.496156814" "0.212134056" "0.402432934" "0.738260293" "0.277714072" "0.761325528" "0.814022387" "0.258892602" "0.302079137" "1.216778917" "0.31900175" "0.788347395" "0.214434148" "0.326284314" "0.287829624" "0.291210554" "0.633638734" "0.98720424" "0.296967929" "0.665114797" "0.678304214" "0.803015511" "0.146734608" "0.514356046" "0.941725992" "0.347835331" "1.413625654" "0.354078164" "0.82948713" "0.045861862" "0.791444842" "1.045622172" "1.134581014" "1.092441013" "0.618682414" "1.664386626" "0.28103764" "0.939573049" "0.550857362" "0.451148919" "1.626758682" "1.26057906" "0.894178983" "0.589394252" "0.9423818" "0.655837571" "0.591285243" "0.687774091" "0.973915008" "0.792900325" "0.506376948" "0.280852442" "0.239791752" "0.098070177" "0.819239288" "1.02934778" "1.031519725" "0.233924476" "0.692670845" "0.925321522" "0.270096649" "0.638976068" "0.521087371" "1.123855244" "0.187412839" "0.970797245" "0.533641801" "0.619670466" "0.298435284" "0.685569942" "0.78831726" "1.263705171" "1.27368635" "0.402430464" "0.814812999" "1.233925203" "0.354381364" "0.149613288" "0.80357777" "0.11438058" "0.856658921" "0.298325045" "0.295047044" "1.488071915" "77" "Lactuca" "Wild" "Lactuca_Wild" "Lac_W6" "Asterales" "LJ14038"
"NE3001" "0.400409808" "0.251764659" "0.289559369" "0.329544059" "0.244202066" "0.33653456" "0.479670686" "0.339897846" "0.401677423" "0.191439547" "0.397585998" "0.506720503" "0.273602089" "0.282079095" "0.469749267" "0.345056242" "0.706540526" "0.28784126" "0.238316043" "0.331528641" "0.238739022" "0.27108802" "0.180784345" "0.188606847" "0.173699892" "0.395311704" "0.211695036" "0.165664872" "0.082754659" "0.242878214" "0.368459298" "0.356488487" "0.121214579" "0.349493412" "0.446566634" "0.325420111" "0.267863504" "0.132235569" "0.128861397" "0.108157956" "0.228317845" "0.309381654" "0.345095273" "0.259715231" "0.282183547" "0.28755498" "0.419754737" "0.404547714" "0.309597409" "0.453487015" "0.507959755" "0.382637999" "0.396890515" "0.456417041" "0.463554953" "0.535471399" "0.38224468" "0.148958777" "0.194903636" "0.194817353" "0.332688463" "0.369180231" "0.236226363" "0.438093044" "0.244608138" "0.383889492" "0.591291198" "0.070374748" "0.3410531" "0.394897038" "0.188181715" "0.348134546" "0.191796488" "0.422294853" "0.247561565" "0.441542408" "0.342031077" "0.476891872" "0.136425624" "0.387649735" "0.353388571" "0.040946172" "0.444448079" "0.316422401" NA "0.288966888" "0.047935171" "0.024251955" NA "0.372685595" "0.778312723" "0.165667104" "0.33993578" "0.159484288" "0.3373349" "0.667693932" "0.224934666" "0.592443436" "66" "Glycine" "Dom" "Glycine_Dom" "Gly_D6" "Fabales" "NE3001"
"PI.1742.69" "0.712896058" "0.602968955" "0.607534059" "0.776840203" "1.071796689" "0.598716913" "0.659523848" "0.624485618" "0.549927629" "1.022647973" "0.659852414" "0.610455729" "0.703313131" "0.610485213" "0.237532907" "0.784006507" "-0.002783016" "0.7084012" "0.683457351" "0.608594801" "0.611004598" "0.774630616" "0.360436308" "0.560095858" "0.217795268" "0.878302808" "0.813799235" "0.869992813" "0.15352339" "0.574337104" "0.694968783" "0.643335273" "0.869948828" "0.691999816" "1.083378238" "0.693798531" "0.826977212" "0.693853186" "1.033040605" "0.276886669" "0.775264125" "0.83123588" "0.68800755" "0.659395215" "0.608156543" "0.691631557" "0.990193742" "0.992253402" "1.680320029" "1.034298516" "0.757472056" "1.200607069" "0.687571672" "1.297554653" "0.914393537" "0.854920021" "1.462807832" "0.240038452" "1.033442867" "0.747851568" "0.564210793" "0.752416419" "1.003200104" "0.629038847" "0.85084534" "0.767288724" "0.908198634" "0.136533068" "0.313307647" "0.706684955" "0.284887544" "0.819466742" "0.842553852" "0.584938306" "0.638675692" "0.610088085" "0.615504189" "1.05273648" "0.400705564" "0.647520414" "0.728624816" "0.361524962" "1.039055402" "0.888078528" "0.688773398" "0.97230724" "0.806029063" "0.269749952" "0.908211871" "0.672737275" "0.561451699" "0.25721337" "1.003631552" "0.318259347" "0.920166292" "1.021703451" "0.437232089" "1.179988961" "22" "Brapa" "Wild" "Brapa_Wild" "Bra_W1" "Brassica" "PI.1742.69"
"PI.234600" "0.559073714" "0.572655644" "0.213023675" "0.422210167" "0.425129933" "0.50588763" "0.631348257" "0.732461817" "0.404077234" "0.476947598" "0.581731858" "0.413987656" "0.584621337" "0.530128843" "0.44895643" "0.649541053" "0.071275449" "0.374393864" "0.627398914" "0.674458534" "0.634490231" "0.534492772" "0.427579702" "0.469101223" "0.115127729" "0.620559288" "0.523910772" "0.701199205" "0.193368569" "0.667236201" "0.758830364" "0.567533265" "0.546497229" "0.464689841" "0.632003747" "0.550992816" "0.520867826" "0.692555031" "0.623902392" "0.332713229" "0.558756163" "0.600890181" "0.421781866" "0.40454883" "0.723884968" "0.723247226" "0.915097171" "0.995201094" "0.925328416" "1.162705976" "1.001594529" "0.705967278" "0.814603756" "0.90932855" "0.911857237" "0.931362802" "0.504135594" "0.273166014" "0.640230486" "0.713363962" "0.514139524" "0.65388261" "0.816876848" "0.477063858" "0.822830109" "0.644464243" "0.829153242" "0.182443527" "0.277415552" "0.820365202" "0.764792543" "0.727536948" "0.36762375" "0.558482616" "0.592529504" "0.754291185" "0.632325167" "1.119533503" "0.779742876" "0.898734006" "0.805647217" "0.276952043" "0.603458271" "0.752747655" "0.89145964" "0.435714479" "0.509770045" "0.265108472" "0.458694199" "0.484078585" "0.650267725" "0.334877248" "0.734556554" "0.24841485" "0.813211007" "1.139021371" "0.473172528" "0.737016462" "20" "Brapa" "Wild" "Brapa_Wild" "Bra_W2" "Brassica" "PI.234600"
"PI.273578" "0.913509774" "1.032082896" "1.305702881" "1.19060189" "0.80926084" "0.326127252" "1.375605628" "1.33494567" "1.134956659" "1.080106354" "1.500425214" "1.472997587" "0.809066303" "1.69508385" "1.317809806" "0.587820249" "0.105323946" "1.099510937" "1.454574727" "0.982549474" "1.470840041" "1.344939631" "1.337016448" "1.189751177" "0.877773944" "0.462243514" "1.166922065" "1.083970052" "1.907149318" "1.235098411" "0.938197545" "1.52242636" "1.271377525" "0.884181305" "0.938599035" "0.282449371" "0.737831775" "1.196328247" "0.986355308" "1.377972952" "1.289866374" "1.772087052" "1.513791136" "1.667427351" "1.581710377" "1.169472682" "1.379503507" "1.797711798" "2.002795299" "1.781781517" "1.698382686" "1.566763698" "2.235538899" "1.268332315" "1.691731969" "1.659490648" "1.890673682" "0.366140081" "1.602930678" "1.393575954" "2.027178267" "1.470282936" "1.485095433" "1.611667319" "1.025448083" "0.958435996" "1.028811289" "2.12712058" "0.348110106" "1.060093046" "1.702221866" "1.998214327" "0.319894434" "0.864224037" "1.844446412" "1.169248301" "0.66253634" "1.237293443" "1.194467491" "0.627091385" "1.087876284" "1.806596401" "0.843589973" "1.327496067" "1.873185928" "1.207483885" "0.356340393" "0.474289265" "0.081871502" "0.294242429" "0.778134119" "1.403552708" "1.478508608" "2.055063904" "0.523213144" "1.572242993" "1.178324723" "0.789719218" "25" "Cendivia" "Land" "Cendivia_Land" "Cen_L1" "Asterales" "PI.273578"
"PI.347594" "0.36005131" "0.525217009" "0.393389375" "0.524104973" "0.457476909" "0.330418" "0.757901963" "0.596066039" "0.339109039" "0.474668587" "0.443401753" "0.35487546" "0.403369987" "0.383340807" "0.217898856" "0.387159104" "0.076287281" "0.472265148" "0.51537115" "0.582223524" "0.617353598" "0.573746567" "0.270661231" "0.421221271" "0.239423005" "0.576807525" "0.589933883" "0.612123307" "0.168831431" "0.480973715" "0.606386913" "0.411214781" "0.331802007" "0.343309356" "0.650991122" "0.409941497" "0.394675654" "0.384541295" "0.396666489" "0.245849508" "0.545837223" "0.405918063" "0.52254857" "0.268136028" "0.25691217" "0.459305474" "0.640316998" "0.611594573" "0.616525206" "0.701206899" "0.675385846" "0.613954286" "0.523155421" "0.539146189" "0.83417604" "0.569831705" "0.915761742" "0.259100087" "0.367595109" "0.553908488" "0.571814653" "0.59324903" "0.850188638" "0.521613604" "0.53428446" "0.502288563" "0.516301098" "0.167999777" "0.193173712" "0.66474534" "0.522160797" "0.769212786" "0.473101008" "0.732235435" "0.405759041" "0.302963938" "0.554835671" "0.853161921" "0.666911538" "0.636721099" "0.581876489" "0.202450601" "0.567507787" "0.714191093" "0.496818861" "0.439962206" "0.295537652" "0.241155056" "0.286650412" "0.499519745" "0.48694164" "0.199409568" "0.492577466" "0.21788573" "0.633340798" "0.683792249" "0.274898758" "0.614730226" "16" "Brapa" "Dom" "Brapa_Dom" "Bra_D1" "Brassica" "PI.347594"
"PI.393808" "1.268773756" "1.26400284" "1.356897985" "0.821132536" "0.712056807" "1.387737709" "0.971384951" "1.088467639" "1.481536936" "0.676328031" "1.458624276" "1.662505003" "1.316375972" "1.802789497" "1.549852958" "0.870754223" "0.17599943" "0.904931161" "1.498382022" "1.444173646" "1.380877404" "1.783197646" "1.276213879" "1.077361205" "1.229526436" "0.563345732" "1.243685733" "1.30065292" "1.14961593" "0.735107716" "0.886332441" "1.267924385" "0.919325915" "1.040819238" "1.227739307" "0.729551355" "1.414029101" "1.067748965" "1.5864876" "1.385900743" "1.376802464" "1.233475699" "1.624442507" "1.391718351" "0.393573459" "1.300240287" "0.862685757" "2.074165178" "1.721798858" "1.880475495" "1.747137985" "1.960230398" "2.345529288" "1.418659599" "2.061543627" "1.932318933" "1.772127405" "0.277072576" "1.74563295" "1.381106925" "2.032230687" "1.479852289" "1.371295046" "2.173282117" "0.812160481" "0.806312294" "0.821614116" "1.99035461" "0.314494545" "1.399862327" "1.687331183" "1.586621355" "0.544896562" "1.385173066" "1.534088766" "1.332933643" "0.567232147" "1.484692756" "1.493167268" "1.100940777" "1.409736645" "1.642477193" "0.832606293" "1.183224252" "1.446528342" "1.284896791" "0.555634919" "0.067287761" "0.43979563" "0.069678052" "0.581763923" "1.738029912" "1.553134869" "1.705899818" "0.55890925" "1.473456751" "1.819261687" "1.775077933" "26" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D1" "Asterales" "PI.393808"
"PI.393811" "0.923323032" "1.198693152" "1.379267675" "1.38233517" "0.764872031" "0.802756946" "1.184669665" "1.173622178" "1.192281169" "0.476773356" "1.069831017" "0.988584691" "0.875214153" "0.990001384" "0.958174461" "0.624310155" "0.143507282" "0.944240139" "0.949648351" "0.996840609" "1.188303456" "1.187062831" "1.219829145" "1.043284328" "0.410783439" "0.41073114" "1.049516677" "1.193878239" "1.303315517" "0.811850805" "0.912280881" "1.001140643" "0.888908927" "0.822274765" "0.818063238" "0.252643756" "1.215065131" "1.06847772" "1.098089378" "1.045878812" "0.99990185" "1.344811226" "1.027907303" "1.137370044" "1.174216359" "0.930750679" "1.197659054" "1.61609371" "1.671399385" "1.626173294" "1.223322324" "2.098180919" "1.688452138" "1.436301706" "1.617640255" "1.515118939" "1.689264114" "0.271969533" "1.304110707" "1.330057002" "1.171590032" "1.506775319" "1.198372579" "1.579703658" "0.8008841" "0.385723747" "0.65862158" "1.543662336" "0.144260572" "1.019224135" "1.400186018" "1.32690694" "1.159411175" "0.804829466" "1.546125988" "0.833520344" "0.819440579" "1.188165713" "1.21136835" "0.568826568" "0.771824228" "1.25011973" "0.520914124" "0.962522051" "1.483548621" "1.026609543" "0.33312131" "0.211449703" "0.216510351" "0.235094992" "1.108823566" "1.233847038" "0.930839971" "1.409096854" "0.313548691" "1.255218219" "0.806355178" "1.224676638" "27" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D2" "Asterales" "PI.393811"
"PI.398.881" "0.677896207" "0.459229849" "0.449330743" "0.335395644" "0.191971322" "0.367963512" "0.448926307" "0.432631302" "0.449187123" "0.367727549" "0.601469372" "1.027185563" "0.335585107" "0.580833974" "0.322855895" "0.303641519" "0.193180884" "0.498938918" "0.434481082" "0.323339595" "0.331688762" "0.333865539" "0.440998166" "0.121069844" "0.24484562" "0.423245278" "0.589990593" "0.543390243" "0.095116138" "0.490472358" "0.397065839" "0.224688127" "0.130660423" "0.550208653" "0.254130512" "0.250704771" "0.338451906" "0.332932173" "0.272894422" "0.164069761" "0.341282244" "0.405850926" "0.422022195" "0.177047046" "0.471835002" "0.763804917" "0.548421756" "0.479699938" "0.514024197" "0.673458466" "0.661471269" "0.701828627" "0.356083641" "0.731148529" "0.705873561" "0.597287926" "0.240145118" "0.259646921" "0.379038128" "0.512501431" "0.488873169" "0.516014067" "0.529499839" "0.165872947" "0.16367626" "0.690493207" "0.359962843" "0.074743437" "0.294660752" "0.658670049" "0.396535829" "0.478286113" "0.505422249" "0.562623219" "0.078367342" "0.204475149" "0.37470565" "0.728518479" "0.204766468" "0.621210436" "0.720289496" "0.078106114" "0.739365455" "0.423735371" NA "0.405831923" "0.05807499" "0.132400566" NA "0.384890479" "0.418026408" "0.078025151" "0.537967102" "0.162531374" "0.571889482" "0.854465861" "0.155862071" "0.717717852" "70" "Glycine" "Wild" "Glycine_Wild" "Gly_W1" "Fabales" "PI.398.881"
"PI.404.188A" "0.538295647" "0.362702205" "0.536634711" "0.471358184" "0.454852321" "0.279947351" "0.533640593" "0.201770856" "0.410180602" "0.559833953" "0.59951063" "0.34688842" "0.582911375" "0.649631584" "0.513479346" "0.415118825" "0.228237855" "0.680207638" "0.202641835" "0.306517259" "0.507782355" "0.383773034" "0.68330357" "0.20577746" "0.225086301" "0.445875886" "0.467687259" "0.657561222" "0.218834231" "0.446092816" "0.413332931" "0.441062183" "0.339208493" "0.476579501" "0.474190697" "0.583362231" "0.256908307" "0.277421977" "0.235648931" "0.201446189" "0.339313479" "0.276899169" "0.528681872" "0.322112278" "0.33433059" "0.684940243" "0.408691118" "0.307560724" "0.544021272" "0.495866395" "0.462694053" "0.534284329" "0.705027834" "0.54458765" "0.601216054" "0.611476277" "0.679044025" "0.254001838" "0.451973703" "0.34556096" "0.504580136" "0.626115081" "0.389565471" "0.628677136" "0.33035974" "0.722160084" "0.616604023" "0.051983874" "0.331401298" "0.912756268" "0.764229357" "0.555886397" "0.407214127" "0.633189167" "0.247421701" "0.247128407" "0.124030054" "0.461544243" "0.452285771" "0.855804411" "0.25115112" "0.074281163" "0.929927182" "0.320466091" NA "0.631681876" "0.090002226" "0.11797718" NA "0.296814905" "0.408210482" "0.268054498" "0.575904785" "0.154081312" "0.254493981" "0.480438805" "0.098693222" "0.886768555" "64" "Glycine" "Wild" "Glycine_Wild" "Gly_W2" "Fabales" "PI.404.188A"
"PI.413153" "2.708066985" "2.292532585" "2.832160173" "2.41713108" "2.611170465" "2.746368731" "1.659743429" "1.540043557" "1.794381635" "2.285734435" "2.622450079" "2.130580136" "1.043552255" "2.170716131" "1.781148947" "2.452536631" "-0.037042871" "2.790360913" "2.582940593" "1.785228393" "1.771776346" "2.088445888" "2.005315158" "1.959443964" "0.180474897" "1.955577623" "2.457408709" "2.242062547" "1.137673277" "1.660925711" "2.822555981" "2.242313689" "2.1032623" "1.485350698" "2.722978406" "2.22312876" "1.723391711" "1.878039105" "2.058940588" "2.582175871" "1.63070777" "2.432612131" NA "1.356854072" "2.536965086" "2.079996794" "4.059057608" "3.364165684" "3.598410365" "2.957651493" "3.183115985" "2.824166019" "3.022616797" "3.357748695" "3.122303637" "3.265807062" "2.70252503" "1.666721233" "1.996524151" "1.216834998" "1.784345335" "2.875750761" "2.279694601" "1.688311753" "1.053223402" "2.319521082" "2.678743712" "0.062036974" "1.196538014" "2.081517281" "2.404816579" "2.38470696" "1.428295254" "1.111376204" "1.993739938" "1.023524375" "1.244790484" "2.666799156" "2.234171326" "2.698901966" "2.590855384" "0.078971556" "2.597659356" "2.345093482" "0.855280602" "2.496474529" "2.490576474" "1.281057158" "1.886652715" "1.870031541" "1.917701876" "1.652080155" "2.637331378" "1.224568385" "2.330214364" "2.469637783" "0.574659229" "3.473970485" "49" "Helianthus" "Wild" "Helianthus_Wild" "Hel_W1" "Asterales" "PI.413153"
"PI.427.136" "0.510685315" "0.294736688" "0.57327966" "0.441465022" "0.67177049" "0.294075457" "0.592934607" "0.479758953" "0.525261821" "0.214024952" "0.375616167" "0.442935103" "0.551118636" "0.559068163" "0.337383911" "0.537846142" "0.57234442" "0.513987676" "0.401199796" "0.368188245" "0.425113599" "0.691370982" "0.588390921" "0.231240687" "0.157422103" "0.625004116" "0.303212146" "0.360187053" "0.163559882" "0.488636174" "0.414883041" "0.440507061" "0.222954534" "0.309157857" "0.625531924" "0.32130267" "0.321112376" "0.350626074" "0.153212201" "0.14494062" "0.425224191" "0.481303719" "0.515937653" "0.424704601" "0.315443993" "0.372182745" "0.551880508" "0.419778196" "0.509468244" "0.546514289" "0.574299448" "0.565765392" "0.42499164" "0.471349498" "0.517161675" "0.553557089" "0.446934774" "0.190875443" "0.208382287" "0.202256798" "0.265995058" "0.486715815" "0.680956496" "0.368391929" "0.459669408" "0.358701252" "0.650839141" "0.06586414" "0.209476355" "0.695730703" "0.471501375" "0.426897763" "0.268953604" "0.404929986" "0.184046437" "0.469968497" "0.289989356" "0.666807349" "0.251921452" "0.462046719" "0.390017858" "0.062523934" "0.42146483" "0.362079193" NA "0.458226516" "0.031516487" "0.023513837" NA "0.461808083" "0.395496202" "0.164069267" "0.518969477" "0.242872463" "0.412651293" "0.354971845" "0.141450386" "0.499560793" "71" "Glycine" "Wild" "Glycine_Wild" "Gly_W3" "Fabales" "PI.427.136"
"PI.435584" "2.361676072" "2.383741756" "2.725634667" "2.283434093" "2.394673714" "2.291017256" "1.963017171" "2.283288104" "2.115088715" "2.268869038" "2.761122133" "2.203769602" "0.832017171" "2.471327211" "1.242658851" "2.135743541" "-0.046598961" "2.259005351" "2.324139652" "2.209973097" "2.278500184" "1.91327028" "2.140460296" "1.807446891" "-0.009402531" "1.208803053" "2.615543177" "2.537473438" "1.288940844" "2.184467048" "2.660821486" "2.055005862" "2.078347643" "1.923888636" "2.769370253" "2.506148089" "1.179080208" "1.422826993" "2.217547214" "2.104460609" "2.265209115" "2.8245155" NA "1.352354412" "1.872915294" "2.515577162" "3.062333686" "3.432192623" "3.347893562" "2.838232523" "2.9884475" "2.99345824" "2.583883586" "2.619041113" "2.825707241" "2.763837741" "2.533542082" "1.208046328" "1.987827978" "0.844641511" "1.953673839" "2.808329192" "2.699466371" "2.25291107" "1.798831677" "2.236318353" "2.342496442" "0.229225828" "1.059777523" "2.554576376" "2.659617858" "2.340497528" "1.151550423" "1.949598446" "1.748358077" "1.236164456" "2.449682333" "3.032007234" "2.428342948" "2.314738401" "3.360026957" "0.362264942" "3.152971816" "2.173696378" "1.749716387" "3.330564002" "2.336531225" "1.079825359" "2.22572014" "2.19806231" "2.232884227" "1.193495987" "2.549255446" "0.932529506" "2.567264659" "2.261056096" "0.414654243" "3.200865538" "50" "Helianthus" "Wild" "Helianthus_Wild" "Hel_W2" "Asterales" "PI.435584"
"PI.437.169B" "0.577935157" "0.461844551" "0.456619443" "0.442629778" "0.348148445" "0.340832784" "0.454625348" "0.230865233" "0.303314005" "0.48494617" "0.347605872" "0.40744993" "0.49058752" "0.417065616" "0.391855717" "0.387106555" "0.184046034" "0.416629971" "0.241107599" "0.291891944" "0.401470711" "0.449151135" "0.405056954" "0.198708823" "0.425147869" "0.424680471" "0.189554865" "0.135195508" "0.156939475" "0.453928263" "0.447500194" "0.253784208" "0.124460217" "0.307213936" "0.498102986" "0.617891842" "0.148493483" "0.276601398" "0.254295353" "0.141382098" "0.655400728" "0.154929114" "0.28348649" "0.269377858" "0.272709414" "0.481819039" "0.388810936" "0.411006754" "0.557014123" "0.441803279" "0.505437629" "0.475003758" "0.42945798" "0.402066423" "0.566107534" "0.513089243" "0.419621965" "0.331945107" "0.394060003" "0.262088331" "0.363225907" "0.467263113" "0.282648387" "0.450856252" "0.445099072" "0.440322093" "0.536368579" "0.046129959" "0.207843383" "0.644862273" "0.244117341" "0.389154697" "0.31524119" "0.447680015" "0.075437638" "0.307839875" "0.143230637" "0.597173572" "0.270935506" "0.628018982" "0.591155351" "0.094822976" "0.361637061" "0.319820101" NA "0.404557464" "0.007389826" "0.067823175" NA "0.26392376" "0.494053825" "0.211176894" "0.416301105" "0.145234837" "0.305887408" "0.456659181" "0.277556627" "0.313476201" "72" "Glycine" "Wild" "Glycine_Wild" "Gly_W4" "Fabales" "PI.437.169B"
"PI.4623.77" "0.8707722" "0.410626639" "0.540546225" "0.612538787" "0.445152466" "0.683588361" "0.566387398" "0.370306459" "0.590933362" "0.891499968" "0.391106454" "0.681550021" "0.590444113" "0.697326189" "0.388618322" "0.987700782" "0.128602943" "0.952966938" "0.673472836" "0.556323727" "0.577867984" "0.81709059" "0.425329462" "0.738260883" "0.494740264" "0.583000274" "0.62282982" "0.798542778" "0.151178521" "0.596964646" "0.8794189" "0.776241615" "0.434708781" "0.356504112" "1.344633895" "0.65928858" "0.918875235" "0.553908785" "0.837474426" "0.500570641" "0.652068715" "0.591825282" "0.56355191" "0.202570515" "0.612673599" "0.917958478" "1.090572274" "1.216005756" "0.613718013" "1.130225201" "0.972364568" "1.127485975" "0.547966313" "1.299271341" "0.863126869" "0.812656132" "0.405980489" "0.234001294" "0.497119551" "0.789789913" "0.530209474" "0.730615506" "0.619773206" "0.700123767" "1.065719633" "0.752327915" "0.816697201" "0.11646153" "0.416965424" "0.832983311" "0.859427058" "0.481509056" "0.523216163" "0.899973204" "0.423962272" "0.469951978" "0.587244649" "0.774273877" "0.773756568" "1.165319269" "0.714275566" "0.286179993" "0.70420795" "0.4760905" "0.540342633" "1.022596036" "0.70788927" "0.273348825" "0.234291142" "0.47022189" "0.606057601" "0.107081149" "1.028314472" "0.255977929" "0.847275023" "0.758309418" "0.407346492" "0.694953735" "23" "Brapa" "Wild" "Brapa_Wild" "Bra_W3" "Brassica" "PI.4623.77"
"PI.468627" "1.957560948" "1.980361651" "1.89257603" "2.253610959" "2.121539893" "2.033084781" "2.128025748" "2.595505804" "2.158194039" "2.350909284" "2.46866858" "2.083661502" "0.908872582" "2.327506361" "1.441311661" "2.483689126" "0.037049504" "1.857476009" "1.95826424" "2.31633186" "2.195666076" "2.239717095" "3.008578725" "2.059372783" "0.123628713" "1.798225248" "1.460199712" "2.500975479" "1.385964897" "2.793224234" "2.150425447" "2.634494622" "2.023260616" "1.805417013" "2.408110671" "2.147052616" "1.644016383" "1.406780959" "2.425054884" "1.622787329" "2.553289874" "2.527775871" NA "1.727776701" "2.08867311" "2.027733252" "2.894039287" "2.939890949" "2.972461067" "3.19727694" "3.057461027" "2.312748554" "2.823726794" "2.906742552" "3.223899176" "3.080379834" "2.81294842" "2.159231706" "3.331891477" "1.700507771" "1.870625321" "1.617959194" "2.613326756" "1.954034379" "0.799141446" "2.500606216" "3.383580415" "0.482458972" "1.002463045" "2.798837294" "2.399439326" "3.106775966" "1.753516105" "1.030664744" "2.781327755" "0.693857996" "1.446424384" "2.798266984" "2.306827876" "2.987990288" "2.134052208" "0.407306673" "2.391284897" "2.39559936" "1.708442867" "2.904738106" "2.141255267" "0.640757563" "2.971002222" "2.450186674" "1.811209981" "2.449415969" "2.799820491" "1.339106405" "2.195591193" "2.723181831" "0.972069362" "3.228920845" "51" "Helianthus" "Wild" "Helianthus_Wild" "Hel_W3" "Asterales" "PI.468627"
"PI.503585" "1.066778238" "1.088209566" "1.365344089" "1.580054724" "1.006323837" "0.455142151" "1.163123522" "0.906394777" "1.228123217" "0.758320247" "1.157130597" "1.492483326" "1.447392875" "1.667346733" "1.170668748" "0.518963991" "0.211051004" "0.901683836" "1.404575112" "1.367541921" "1.484027576" "1.293171023" "1.364250961" "1.242950368" "0.246039999" "0.842857112" "1.15639863" "1.203865814" "2.025381199" "0.338879136" "1.297955391" "1.621886564" "0.964480966" "1.099872668" "0.52899521" "0.288291834" "1.059486655" "0.902917478" "1.282529033" "1.668054429" "1.281768529" "1.339342007" "1.452364443" "0.925085184" "1.682610766" "1.026983041" "1.146446705" "2.169418627" "1.84309752" "1.81761007" "1.64787316" "1.944066972" "2.110290681" "1.429099392" "1.982059448" "2.036049884" "2.070039715" "0.490486385" "1.444743327" "1.628955761" "1.638416414" "1.336628147" "1.830917069" "1.777662886" "1.207948493" "0.645488587" "0.954965588" "2.103028352" "0.15961393" "1.132891724" "1.438327519" "1.299169651" "0.643839469" "0.633506542" "1.101753712" "1.130132213" "0.933092881" "1.52396138" "1.704145708" "0.451518452" "1.13770638" "1.365837674" "0.981868413" "1.16203716" "1.645558268" "1.052223288" "0.824982419" "0.301552511" "0.530137259" "0.565384876" "1.159392277" "1.071784536" "1.468243385" "2.202415447" "0.613915762" "1.953112254" "1.217486572" "1.200361259" "28" "Cendivia" "Dom" "Cendivia_Dom" "Cen_D3" "Asterales" "PI.503585"
"PI.507.681B" "0.3927025" "0.35058499" "0.463436306" "0.392357692" "0.392448593" "0.288575344" "0.428828692" "0.280828266" "0.182769874" "0.203344727" "0.415218786" "0.242751445" "0.339423286" "0.384595009" "0.286557023" "0.231191925" "0.533709125" "0.332365184" "0.220754167" "0.258014524" "0.25460618" "0.256634233" "0.374995687" "0.214585152" "0.130731002" "0.371771122" "0.344473731" "0.423207398" "0.068070191" "0.399316532" "0.404272475" "0.322476741" "0.202820091" "0.469082306" "0.247332791" "0.628487977" "0.167888741" "0.204132254" "0.210736014" "0.106882329" "0.254658538" "0.204748464" "0.318850806" "0.164553032" "0.197446679" "0.380946376" "0.293774326" "0.474392794" "0.326713624" "0.399461702" "0.349932108" "0.377757148" "0.353483741" "0.388744793" "0.442614812" "0.447967684" "0.346025543" "0.204673319" "0.233098572" "0.258522841" "0.253873179" "0.516362443" "0.268920202" "0.395759435" "0.269597656" "0.348185517" "0.341245631" "0.075102098" "0.237580214" "0.385945469" "0.537285752" "0.460326537" "0.246985045" "0.359254439" "0.074316999" "0.193759359" "0.301738411" "0.66278537" "0.311218321" "0.392069468" "0.353214782" "0.051994831" "0.311843367" "0.359594732" NA "0.338958347" "0.052692022" "0.036445055" NA "0.43700684" "0.390625412" "0.15695213" "0.526850613" "0.133077587" "0.304656567" "0.235551106" "0.250531521" "0.382480671" "62" "Glycine" "Wild" "Glycine_Wild" "Gly_W5" "Fabales" "PI.507.681B"
