"IsolateID" "emmean" "SE" "df" "lower.CL" "upper.CL" "Geno"
"397" "01_05_04" 0.310912145562724 0.305570858288836 327.818202398466 -0.29021505657682 0.912039347702268 "LA3008"
"407" "01_05_11" 0.486089771286641 0.305430501470513 328.601008149354 -0.114756013446869 1.08693555602015 "LA3008"
"4111" "01_05_14" 0.565323153581189 0.306571123588568 324.625997206097 -0.0377937728733554 1.16844008003573 "LA3008"
"428" "01_05_16" 0.701957473407374 0.27401881021833 312.569499106893 0.162802847346035 1.24111209946871 "LA3008"
"437" "01_05_17" 1.44125313133586 0.274077468655895 312.129686435465 0.901980136476553 1.98052612619516 "LA3008"
"447" "01_05_22" 1.06159002604558 0.273988379081805 312.653770995597 0.52249584053347 1.60068421155769 "LA3008"
"457" "01_05_24" 0.366031020047082 0.307234113290667 323.852617302575 -0.238395606219069 0.970457646313233 "LA3008"
"467" "02_04_03" 0.564129390658556 0.251685297016894 292.773838607773 0.0687876184836074 1.0594711628335 "LA3008"
"477" "02_04_04" 1.22016557509624 0.276942656019639 296.406088292767 0.675142522530533 1.76518862766195 "LA3008"
"487" "02_04_08" 1.68992498376616 0.273915777689264 313.538835743472 1.15097955892099 2.22887040861133 "LA3008"
"497" "02_04_09" 1.09766013476337 0.275848511290405 306.752037022273 0.554865410328603 1.64045485919813 "LA3008"
"507" "02_04_11" 1.07652450382968 0.251459215010297 292.354716184622 0.581624738736303 1.57142426892306 "LA3008"
"5111" "02_04_12" 1.41339520187128 0.274796929608752 309.297544392969 0.872687329303919 1.95410307443864 "LA3008"
"528" "02_04_14" 0.674733012122674 0.275874950684398 306.857257962047 0.131886999430685 1.21757902481466 "LA3008"
"537" "02_04_17" 0.85248375195598 0.274653867991615 310.414988375599 0.312065018268046 1.39290248564391 "LA3008"
"547" "02_04_18" 1.14501885053006 0.27409531812823 311.852410470893 0.605708868753502 1.68432883230662 "LA3008"
"557" "02_04_20" 0.492476805357806 0.275974894282164 305.371313683805 -0.0505763316829171 1.03552994239853 "LA3008"
"567" "02_04_21" 0.662452841691628 0.27479837963694 309.321393939221 0.121742279719561 1.2031634036637 "LA3008"
"577" "2004" 0.638513299780323 0.307218020243736 323.958283380183 0.0341190730638919 1.24290752649675 "LA3008"
"587" "94_1" 0.520526416006009 0.430349959118571 349.083949800231 -0.325878529218465 1.36693136123048 "LA3008"
"597" "94_4" 0.601412776663373 0.273865197954469 313.870475204641 0.0625690765072646 1.14025647681948 "LA3008"
"607" "Acacia" 0.956918455975876 0.27574228054855 304.708340952166 0.414318350376264 1.49951856157549 "LA3008"
"6111" "Apple404" 1.1965921491486 0.274688800718164 310.372734455278 0.656104392593693 1.7370799057035 "LA3008"
"628" "Apple517" 0.865363516838645 0.275219347022089 308.991320870855 0.323822360808349 1.40690467286894 "LA3008"
"637" "Ausubel" 1.25020516516338 0.274909863976923 308.095773347175 0.709266787500795 1.79114354282596 "LA3008"
"647" "B05_10" 0.532568686024715 0.273242864406933 315.813377282045 -0.00503773954838249 1.07017511159781 "LA3008"
"657" "BMM" 0.678683467793962 0.275849473239114 306.746586408845 0.135886812304239 1.22148012328368 "LA3008"
"667" "BPA1" 0.644677119966159 0.273915777689264 313.538835742837 0.105731695120987 1.18362254481133 "LA3008"
"677" "DavisNavel" 1.06340041116803 0.351947054202421 340.548020519273 0.371136594758314 1.75566422757775 "LA3008"
"687" "EsparatoFresa" 0.222026077728246 0.275789420072602 307.420409146955 -0.320647698163806 0.764699853620298 "LA3008"
"697" "Fd1" 0.901269127260353 0.27570786963923 304.952259766788 0.358738465107851 1.44379978941286 "LA3008"
"707" "Fd2" 1.56129213310322 0.277037641961172 303.633112133897 1.01613534354774 2.1064489226587 "LA3008"
"7111" "Fresa525" 0.69995493570158 0.273234588623587 315.872173763004 0.162365177696497 1.23754469370666 "LA3008"
"728" "FresaSD" 0.826465853642801 0.273895394905876 313.624057032804 0.287561100530253 1.36537060675535 "LA3008"
"737" "Gallo1" 0.551682705635919 0.305633027461374 327.351357981109 -0.0495699745800917 1.15293538585193 "LA3008"
"747" "Gallo2" 0.546499860980899 0.252171691231681 288.358271550502 0.0501692706824191 1.04283045127938 "LA3008"
"757" "Geranium" 1.11922761409711 0.30770249933668 320.866481113277 0.513858392398619 1.72459683579561 "LA3008"
"767" "Grape" 0.599160313499044 0.306353060083772 326.200631628591 -0.00351673075596548 1.20183735775405 "LA3008"
"777" "KatieTomato" 1.11196446145138 0.274681707510946 310.42444296531 0.571491014160763 1.652437908742 "LA3008"
"787" "KernA2" 1.03264362712825 0.275789420072602 307.420409148111 0.489969851236202 1.57531740302029 "LA3008"
"797" "KernB1" 1.03799460826315 0.273913723061745 313.502729108777 0.499052985510112 1.57693623101619 "LA3008"
"807" "KernB2" 0.79361849150436 0.274155223111119 311.345510394525 0.254187219228761 1.33304976377996 "LA3008"
"8111" "KGB1" 0.559145361975876 0.27574228054855 304.70834095168 0.0165452563762611 1.10174546757549 "LA3008"
"828" "KGB2" 0.376346288450722 0.305531815825329 327.985575558178 -0.224702971798794 0.977395548700238 "LA3008"
"837" "MEAP6G" 0.69781420217727 0.305785273257986 326.364294936245 0.0962552672908118 1.29937313706373 "LA3008"
"847" "Mex03" 0.328882180100321 0.305462274915659 328.463216443293 -0.27202704148619 0.929791401686832 "LA3008"
"857" "Molly" 0.707090589027273 0.274121621825736 311.672925280946 0.167727642038476 1.24645353601607 "LA3008"
"867" "Navel" 0.358515349156208 0.275149295718241 309.441916714716 -0.18288486911384 0.899915567426255 "LA3008"
"877" "NobleRot" 0.194281044628295 0.252137593268281 291.709574292218 -0.30195840630529 0.690520495561879 "LA3008"
"887" "Peachy" 0.188855388371997 0.30603176706818 324.368224957174 -0.413202253107502 0.790913029851496 "LA3008"
"897" "Pepper" 0.927504451837876 0.304678896643856 329.899570359323 0.328145952118971 1.52686295155678 "LA3008"
"907" "PepperSub" 0.486539793140015 0.273944306261708 313.297071878884 -0.0524633749967091 1.02554296127674 "LA3008"
"9110" "PhiloMenlo" 1.4401554113376 0.306643570582215 324.246269381173 0.836893316395824 2.04341750627937 "LA3008"
"927" "Rasp" 0.943040222768493 0.274858999267991 308.864256885132 0.4022072377583 1.48387320777869 "LA3008"
"937" "Rose" 0.7713901019186 0.305564165577972 327.804803972479 0.170275974820923 1.37250422901628 "LA3008"
"947" "Supersteak" 0.743193292622276 0.306076967592399 324.089353305185 0.141044787579267 1.34534179766528 "LA3008"
"957" "Triple3" 1.24478422690436 0.274155223111119 311.34551039311 0.705352954628752 1.78421549917997 "LA3008"
"967" "UKRazz" 1.39882160760157 0.274153962010502 311.377729699492 0.859393034487396 1.93825018071575 "LA3008"
"129" "01_01_01" 0.846556733500008 0.301853714015379 334.000021589612 0.252782718822663 1.44033074817735 "LA3475"
"229" "01_01_02" 1.42983254075 0.301853714015378 334.0000215893 0.836058526072655 2.02360655542735 "LA3475"
"329" "01_01_03" 1.4608380956 0.269986169519667 334.000021589532 0.9297504715634 1.9919257196366 "LA3475"
"429" "01_01_04" 1.5104233006 0.269986169519667 334.000021589532 0.9793356765634 2.0415109246366 "LA3475"
"529" "01_01_06" 1.17442463725 0.301853714015378 334.0000215893 0.580650622572655 1.76819865192735 "LA3475"
"629" "01_01_15" 1.1296850692 0.269986169519667 334.000021589916 0.598597445163402 1.6607726932366 "LA3475"
"729" "01_02_01" 1.587459216 0.246462525433892 334.000021589762 1.10264476317222 2.07227366882778 "LA3475"
"829" "01_02_02" 0.685881532333333 0.348550646085334 334.000021589761 0.000250357909796328 1.37151270675687 "LA3475"
"920" "01_02_03" 0.86775350175 0.301853714015378 334.0000215893 0.273979487072655 1.46152751642735 "LA3475"
"108" "01_02_04" 0.6953046015 0.246462525433892 334.000021589762 0.21049014867222 1.18011905432778 "LA3475"
"1112" "01_02_05" 1.02133534975 0.301853714015378 334.0000215893 0.427561335072654 1.61510936442735 "LA3475"
"1210" "01_02_06" 1.2706850935 0.301853714015378 334.000021589607 0.676911078822657 1.86445910817734 "LA3475"
"138" "01_02_15" 0.6811977025 0.301853714015378 334.0000215893 0.0874236878226545 1.27497171717735 "LA3475"
"148" "01_02_16" 0.781906036 0.348550646085334 334.000021589761 0.096274861576463 1.46753721042354 "LA3475"
"158" "01_02_17" 0.952434279 0.301853714015378 334.000021589607 0.358660264322657 1.54620829367734 "LA3475"
"168" "01_02_18" 0.9625165376 0.269986169519667 334.000021589531 0.4314289135634 1.4936041616366 "LA3475"
"178" "01_02_20" 1.1229779286 0.269986169519667 334.000021589532 0.5918903045634 1.6540655526366 "LA3475"
"188" "01_03_02" 0.751838718 0.246462525433892 334.000021589762 0.26702426517222 1.23665317082778 "LA3475"
"198" "01_03_04" 1.20764776925 0.301853714015378 334.000021589608 0.613873754572656 1.80142178392734 "LA3475"
"208" "01_03_12" 1.20403216575 0.301853714015378 334.0000215893 0.610258151072655 1.79780618042735 "LA3475"
"2112" "01_03_16" 0.7721189078 0.269986169519667 334.000021589532 0.2410312837634 1.3032065318366 "LA3475"
"2210" "01_03_18" 1.8502863368 0.269986169519667 334.000021589916 1.3191987127634 2.3813739608366 "LA3475"
"238" "01_03_19" 0.6240048665 0.246462525433892 334.000021589762 0.13919041367222 1.10881931932778 "LA3475"
"248" "01_03_20" 1.201065226 0.301853714015378 334.000021589607 0.607291211322657 1.79483924067734 "LA3475"
"258" "01_03_22" 0.4425803072 0.269986169519667 334.000021589531 -0.0885073168365998 0.9736679312366 "LA3475"
"268" "01_03_23" 0.7567916168 0.269986169519667 334.000021589532 0.2257039927634 1.2878792408366 "LA3475"
"278" "01_04_01" 1.28034293 0.301853714015378 334.000021589608 0.686568915322657 1.87411694467734 "LA3475"
"288" "01_04_02" 0.8681863195 0.301853714015378 334.0000215893 0.274412304822655 1.46196033417735 "LA3475"
"298" "01_04_03" 1.191998348 0.301853714015378 334.0000215893 0.598224333322654 1.78577236267735 "LA3475"
"308" "01_04_04" 0.689354239 0.269986169519667 334.000021589532 0.1582666149634 1.2204418630366 "LA3475"
"3112" "01_04_05" 0.662930163 0.301853714015378 334.000021589607 0.0691561483226568 1.25670417767734 "LA3475"
"3210" "01_04_12" 0.756666284 0.301853714015378 334.000021589607 0.162892269322657 1.35044029867734 "LA3475"
"338" "01_04_15" 0.2307806814 0.269986169519667 334.000021589531 -0.3003069426366 0.7618683054366 "LA3475"
"348" "01_04_17" 0.920936209 0.301853714015378 334.000021589608 0.327162194322656 1.51471022367734 "LA3475"
"358" "01_04_19" 0.9936118524 0.269986169519667 334.000021589532 0.4625242283634 1.5246994764366 "LA3475"
"368" "01_04_20" 1.0589555825 0.301853714015378 334.000021589607 0.465181567822657 1.65272959717734 "LA3475"
"378" "01_04_21" 0.932419594 0.269986169519667 334.000021589531 0.4013319699634 1.4635072180366 "LA3475"
"388" "01_04_25" 1.478153574 0.348550646085334 334.000021589761 0.792522399576463 2.16378474842354 "LA3475"
"398" "01_05_04" 0.359441546 0.246462525433892 334.000021589762 -0.12537290682778 0.84425599882778 "LA3475"
"408" "01_05_11" 1.10786469966667 0.348550646085334 334.000021589761 0.42223352524313 1.7934958740902 "LA3475"
"4112" "01_05_14" 1.45968605066667 0.348550646085334 334.000021589761 0.77405487624313 2.1453172250902 "LA3475"
"4210" "01_05_16" 0.464221979 0.301853714015378 334.000021589608 -0.129552035677343 1.05799599367734 "LA3475"
"438" "01_05_17" 1.005831111 0.348550646085334 334.000021589761 0.320199936576463 1.69146228542354 "LA3475"
"448" "01_05_22" 0.6312689965 0.301853714015378 334.000021589607 0.0374949818226569 1.22504301117734 "LA3475"
"458" "01_05_24" 0.751392588 0.301853714015378 334.0000215893 0.157618573322655 1.34516660267735 "LA3475"
"468" "02_04_03" 0.6743769052 0.269986169519667 334.000021589532 0.1432892811634 1.2054645292366 "LA3475"
"478" "02_04_04" 1.546993005 0.301853714015378 334.000021589607 0.953218990322657 2.14076701967734 "LA3475"
"488" "02_04_08" 1.35641730775 0.301853714015378 334.000021589608 0.762643293072657 1.95019132242734 "LA3475"
"498" "02_04_09" 0.8406221952 0.269986169519667 334.000021589532 0.3095345711634 1.3717098192366 "LA3475"
"508" "02_04_11" 0.993535350833333 0.246462525433892 334.000021589301 0.508720898005551 1.47834980366112 "LA3475"
"5112" "02_04_12" 1.7136323116 0.269986169519667 334.000021589531 1.1825446875634 2.2447199356366 "LA3475"
"5210" "02_04_14" 0.6374687276 0.269986169519667 334.000021589531 0.1063811035634 1.1685563516366 "LA3475"
"538" "02_04_17" 0.7810716935 0.301853714015378 334.0000215893 0.187297678822655 1.37484570817735 "LA3475"
"548" "02_04_18" 1.4280926058 0.269986169519667 334.000021589531 0.8970049817634 1.9591802298366 "LA3475"
"558" "02_04_20" 1.19069493675 0.301853714015378 334.0000215893 0.596920922072654 1.78446895142735 "LA3475"
"568" "02_04_21" 0.8157337578 0.269986169519667 334.000021589531 0.2846461337634 1.3468213818366 "LA3475"
"578" "2004" 1.2539694814 0.269986169519667 334.000021589531 0.7228818573634 1.7850571054366 "LA3475"
"588" "94_1" 0.4166725525 0.426885616213237 334.000021589608 -0.423050712041421 1.25639581704142 "LA3475"
"598" "94_4" 1.4088690046 0.269986169519667 334.000021589531 0.8777813805634 1.9399566286366 "LA3475"
"608" "Acacia" 0.498345913 0.269986169519667 334.000021589531 -0.0327417110365998 1.0294335370366 "LA3475"
"6112" "Apple404" 0.9488650338 0.269986169519667 334.000021589915 0.417777409763402 1.4799526578366 "LA3475"
"6210" "Apple517" 1.176024091 0.269986169519667 334.000021589915 0.644936466963402 1.7071117150366 "LA3475"
"638" "Ausubel" 1.332578254 0.269986169519667 334.000021589531 0.8014906299634 1.8636658780366 "LA3475"
"648" "B05_10" 1.199205508 0.269986169519667 334.000021589531 0.6681178839634 1.7302931320366 "LA3475"
"658" "BMM" 1.082805953 0.301853714015378 334.000021589608 0.489031938322656 1.67657996767734 "LA3475"
"668" "BPA1" 0.9973979096 0.269986169519667 334.000021589915 0.466310285563402 1.5284855336366 "LA3475"
"678" "DavisNavel" 0.268546633 0.269986169519667 334.000021589531 -0.2625409910366 0.7996342570366 "LA3475"
"688" "EsparatoFresa" 0.195947315 0.246462525433892 334.000021589761 -0.28886713782778 0.68076176782778 "LA3475"
"698" "Fd1" 0.813068274 0.269986169519667 334.000021589531 0.2819806499634 1.3441558980366 "LA3475"
"708" "Fd2" 1.3898393612 0.269986169519667 334.000021589915 0.858751737163402 1.9209269852366 "LA3475"
"7112" "Fresa525" 0.891966850666667 0.348550646085334 334.000021589531 0.206335676243128 1.57759802509021 "LA3475"
"7210" "FresaSD" 1.0958273678 0.269986169519667 334.000021589531 0.5647397437634 1.6269149918366 "LA3475"
"738" "Gallo1" 0.6303765484 0.269986169519667 334.000021589531 0.0992889243634004 1.1614641724366 "LA3475"
"748" "Gallo2" 1.3155088988 0.269986169519667 334.000021589531 0.7844212747634 1.8465965228366 "LA3475"
"758" "Geranium" 1.41790785075 0.301853714015378 334.000021589608 0.824133836072657 2.01168186542734 "LA3475"
"768" "Grape" 0.8890666106 0.269986169519667 334.000021589531 0.3579789865634 1.4201542346366 "LA3475"
"778" "KatieTomato" 1.2694375674 0.269986169519667 334.000021589531 0.7383499433634 1.8005251914366 "LA3475"
"788" "KernA2" 1.723823268 0.269986169519667 334.000021589915 1.1927356439634 2.2549108920366 "LA3475"
"798" "KernB1" 1.401967657 0.301853714015378 334.000021589607 0.808193642322657 1.99574167167734 "LA3475"
"808" "KernB2" 1.3914987596 0.269986169519667 334.000021589915 0.860411135563402 1.9225863836366 "LA3475"
"8112" "KGB1" 0.547684365 0.301853714015378 334.000021589608 -0.0460896496773435 1.14145837967734 "LA3475"
"8210" "KGB2" 1.30849636675 0.301853714015378 334.0000215893 0.714722352072655 1.90227038142735 "LA3475"
"838" "MEAP6G" 0.7940686555 0.301853714015378 334.000021589607 0.200294640822657 1.38784267017734 "LA3475"
"848" "Mex03" 0.8731991204 0.269986169519667 334.000021589531 0.3421114963634 1.4042867444366 "LA3475"
"858" "Molly" 0.9854998425 0.301853714015378 334.000021589608 0.391725827822656 1.57927385717734 "LA3475"
"868" "Navel" 0.2989784786 0.269986169519667 334.000021589531 -0.232109145436599 0.8300661026366 "LA3475"
"878" "NobleRot" 0.386664563333333 0.348550646085334 334.000021589761 -0.298966611090204 1.07229573775687 "LA3475"
"888" "Peachy" 0.55990448725 0.301853714015378 334.000021589608 -0.0338695274273435 1.15367850192734 "LA3475"
"898" "Pepper" 0.696392155 0.426885616213237 334.000021589608 -0.14333110954142 1.53611541954142 "LA3475"
"908" "PepperSub" 1.1173888596 0.269986169519667 334.000021589531 0.5863012355634 1.6484764836366 "LA3475"
"9111" "PhiloMenlo" 1.4512527925 0.301853714015378 334.000021589608 0.857478777822657 2.04502680717734 "LA3475"
"928" "Rasp" 1.0905973358 0.269986169519667 334.000021589915 0.559509711763402 1.6216849598366 "LA3475"
"938" "Rose" 0.6773248485 0.301853714015378 334.000021589608 0.0835508338226564 1.27109886317734 "LA3475"
"948" "Supersteak" 1.0091465834 0.269986169519667 334.000021589531 0.4780589593634 1.5402342074366 "LA3475"
"958" "Triple3" 1.3266797276 0.269986169519667 334.000021589915 0.795592103563403 1.8577673516366 "LA3475"
"968" "UKRazz" 1.1272080158 0.269986169519667 334.000021589531 0.5961203917634 1.6582956398366 "LA3475"
"130" "01_01_01" 0.59905481451679 0.291233984351059 330.476650299657 0.0261485726006786 1.1719610564329 "LA410"
"230" "01_01_02" 1.788233854627 0.291453638018793 325.387019390773 1.2148625535721 2.3616051556819 "LA410"
"330" "01_01_03" 0.770742664481791 0.266016502024331 325.685122968998 0.247415154402679 1.2940701745609 "LA410"
"430" "01_01_04" 1.18903975401604 0.375613570924789 335.391792267605 0.450184467371569 1.92789504066052 "LA410"
"530" "01_01_06" 1.31079377254426 0.291452477612583 325.436258571681 0.737425078192494 1.88416246689603 "LA410"
"630" "01_01_15" 1.36426538290747 0.291235383217225 330.421497288452 0.791356037708725 1.93717472810621 "LA410"
"730" "01_02_01" 1.04651396237445 0.325317575016728 334.95063516203 0.406590979811842 1.68643694493705 "LA410"
"830" "01_02_02" 1.01831409441362 0.326210056287283 318.189167463564 0.376512941385593 1.66011524744164 "LA410"
"929" "01_02_03" 1.03521895725552 0.291658514429619 319.850870911533 0.461407529700134 1.6090303848109 "LA410"
"109" "01_02_04" 1.14863372223781 0.291240926348957 330.191459468638 0.575712005482539 1.72155543899309 "LA410"
"1113" "01_02_05" 0.976599040952695 0.29145997328556 324.992121845799 0.403212675682413 1.54998540622298 "LA410"
"1211" "01_02_06" 0.48811823131729 0.375613570924789 335.391792267457 -0.250737055327186 1.22697351796177 "LA410"
"139" "01_02_15" 0.630418457182294 0.325312343718539 335.035422803214 -0.00949364780626261 1.27033056217085 "LA410"
"149" "01_02_16" 1.47063664568409 0.291219525477907 331.046907873402 0.897762473837504 2.04351081753068 "LA410"
"159" "01_02_17" 0.933081275563511 0.291241943954588 330.122079846964 0.36015711406387 1.50600543706315 "LA410"
"169" "01_02_18" 0.811511086706359 0.325629832309186 331.02494522811 0.170946325060865 1.45207584835185 "LA410"
"179" "01_02_20" 0.911422988070676 0.29145894346224 325.113762377808 0.338039450611124 1.48480652553023 "LA410"
"189" "01_03_02" 1.1511158222987 0.291222967722264 330.919160338275 0.578234067583965 1.72399757701343 "LA410"
"199" "01_03_04" 1.53838447252448 0.325624012450897 331.229206830545 0.897832608891156 2.1789363361578 "LA410"
"209" "01_03_12" 2.09469349764402 0.325640054673558 330.684419776338 1.45410620652546 2.73528078876258 "LA410"
"2113" "01_03_16" 1.49758447203422 0.29165694775661 319.963561153876 0.92377689431521 2.07139204975323 "LA410"
"2211" "01_03_18" 1.29033463090683 0.375606493141891 335.462645647049 0.551493831826301 2.02917542998735 "LA410"
"239" "01_03_19" 0.820362714514006 0.325653959399695 330.161733000255 0.179744345311422 1.46098108371659 "LA410"
"249" "01_03_20" 0.681253721564564 0.291650267453153 320.385307831052 0.107462154419972 1.25504528870916 "LA410"
"259" "01_03_22" 0.493536733494397 0.266026840375117 325.064656818972 -0.0298148407465152 1.01688830773531 "LA410"
"269" "01_03_23" 0.87009511821988 0.325643738161787 330.541790701292 0.229499565758212 1.51069067068155 "LA410"
"279" "01_04_01" 1.19433386293549 0.2910035464 334.237418129388 0.621904604295255 1.76676312157573 "LA410"
"289" "01_04_02" 0.749938398828881 0.291461450083854 324.971251096839 0.176548990626856 1.32332780703091 "LA410"
"299" "01_04_03" 0.965202765926718 0.291456872375962 325.155586171902 0.391823578448969 1.53858195340447 "LA410"
"309" "01_04_04" 0.966578097494608 0.325938479116734 324.612523593712 0.325359701029667 1.60779649395955 "LA410"
"3113" "01_04_05" 1.42041971364402 0.325640054673558 330.684419775817 0.779832422525456 2.06100700476258 "LA410"
"3211" "01_04_12" 0.516827049314661 0.459994563102313 335.699434474763 -0.388007901158226 1.42166199978755 "LA410"
"339" "01_04_15" 1.18491402219314 0.291458314762699 325.096876301762 0.611531610290264 1.75829643409602 "LA410"
"349" "01_04_17" 1.04886971093077 0.266009683312855 326.09912193372 0.525558093043602 1.57218132881795 "LA410"
"359" "01_04_19" 0.998720944307469 0.291235383217225 330.421497288791 0.425811599108727 1.57163028950621 "LA410"
"369" "01_04_20" 0.997947354247858 0.325623181411634 331.259770492849 0.357397342119999 1.63849736637572 "LA410"
"379" "01_04_21" 0.556798055709609 0.325618583841139 331.396073164232 -0.0837419462902786 1.1973380577095 "LA410"
"389" "01_04_25" 1.0131287698296 0.291221419677739 330.969791297346 0.440250382039281 1.58600715761991 "LA410"
"399" "01_05_04" 1.78472084754668 0.325620844553411 331.33125926974 1.14417593913439 2.42526575595897 "LA410"
"409" "01_05_11" 1.08613056444194 0.291218327151608 331.090779939148 0.513259028410634 1.65900210047324 "LA410"
"4113" "01_05_14" 0.816689854488773 0.291458516672547 325.091048974451 0.243307006967385 1.39007270201016 "LA410"
"4211" "01_05_16" 1.23276993917972 0.291228298773987 330.71482486719 0.659876398194378 1.80566348016507 "LA410"
"439" "01_05_17" 1.09256959697917 0.291226238067773 330.795190594589 0.51968062092487 1.66545857303347 "LA410"
"449" "01_05_22" 0.971106254709609 0.325618583841139 331.396073164505 0.330566252709723 1.61164625670949 "LA410"
"459" "01_05_24" 0.858191346560627 0.376074451074953 330.917354774517 0.118393254964165 1.59798943815709 "LA410"
"469" "02_04_03" 1.13790404908617 0.291658521844734 319.847880020143 0.564092586563303 1.71171551160904 "LA410"
"479" "02_04_04" 1.36294717654166 0.291959034301867 305.494050013735 0.788441961374787 1.93745239170853 "LA410"
"489" "02_04_08" 1.17218820381596 0.291218204912002 331.100120122398 0.599316967535231 1.74505944009669 "LA410"
"499" "02_04_09" 1.19118343931475 0.291887616999481 311.451784859207 0.616862450044954 1.76550442858455 "LA410"
"509" "02_04_11" 1.85808474711155 0.325633479830172 330.915989238297 1.21751203631305 2.49865745791005 "LA410"
"5113" "02_04_12" 1.74844888667389 0.325622404345665 331.274136978335 1.10790050501001 2.38899726833777 "LA410"
"5211" "02_04_14" 1.3948896091902 0.291887931311793 311.483566421699 0.820568230062302 1.96921098831811 "LA410"
"539" "02_04_17" 1.93286058441079 0.325619237014745 331.385717036596 1.29231922415295 2.57340194466862 "LA410"
"549" "02_04_18" 1.64064917544041 0.291232309127951 330.544482166759 1.06774666108101 2.21355168979982 "LA410"
"559" "02_04_20" 1.12168922176559 0.29189684340956 310.697190233392 0.547344637212006 1.69603380631918 "LA410"
"569" "02_04_21" 0.944424044132136 0.376087174833549 330.539423496534 0.204597817973131 1.68425027029114 "LA410"
"579" "2004" 0.776069258792804 0.291650944204479 320.326035112303 0.20227595763672 1.34986255994889 "LA410"
"589" "94_1" 0.812594758679666 0.460820127375217 329.076996285752 -0.0939301277023442 1.71911964506168 "LA410"
"599" "94_4" 1.1061113144835 0.375607247287769 335.456710091192 0.3672689846195 1.84495364434749 "LA410"
"609" "Acacia" 1.13922557759267 0.325319536668166 334.916239278254 0.499298498006325 1.77915265717901 "LA410"
"6113" "Apple404" 1.28349253404343 0.325941733997645 324.448074543726 0.642266518037459 1.9247185500494 "LA410"
"6211" "Apple517" 1.42781137645552 0.291658514429619 319.850870911173 0.853999948900132 2.0016228040109 "LA410"
"639" "Ausubel" 1.76110514431364 0.291467206360901 324.584323994965 1.18770185682099 2.33450843180629 "LA410"
"649" "B05_10" 1.08698977422829 0.325312495012772 335.035485170274 0.447077372065246 1.72690217639133 "LA410"
"659" "BMM" 1.0736321320109 0.26615308434325 322.505142401158 0.550016670556786 1.59724759346501 "LA410"
"669" "BPA1" 0.901266921279635 0.325625885687387 331.164587312164 0.2607109143567 1.54182292820257 "LA410"
"679" "DavisNavel" 1.17620279771214 0.326235765085013 316.661979236964 0.534339245414157 1.81806635001012 "LA410"
"689" "EsparatoFresa" 0.596909107411427 0.266827974976294 293.871519180842 0.0717731759587009 1.12204503886415 "LA410"
"699" "Fd1" 1.04215525586879 0.376147758845085 328.426637684774 0.302192358231771 1.78211815350581 "LA410"
"709" "Fd2" 1.19462591296214 0.326235765085013 316.661979236411 0.552762360664153 1.83648946526012 "LA410"
"7113" "Fresa525" 1.73883365713809 0.290993633770725 334.465706342546 1.16642531726786 2.31124199700832 "LA410"
"7211" "FresaSD" 0.788861928829042 0.291214789839446 331.226575930506 0.215998212856295 1.36172564480179 "LA410"
"739" "Gallo1" 0.922529422954721 0.376075107869218 330.900317296532 0.182729899525301 1.66232894638414 "LA410"
"749" "Gallo2" 0.867738729400517 0.325658017183913 329.976527489931 0.227111054999514 1.50836640380152 "LA410"
"759" "Geranium" 1.13351985783093 0.292375630277078 288.503792774944 0.558060098752048 1.70897961690981 "LA410"
"769" "Grape" 1.37793292175115 0.291458945754281 325.117580977194 0.804549404944791 1.9513164385575 "LA410"
"779" "KatieTomato" 1.1236005444447 0.291451644842151 325.510581338468 0.550233977036387 1.69696711185301 "LA410"
"789" "KernA2" 1.39279319533825 0.29186956908464 312.867408423126 0.81851785322296 1.96706853745354 "LA410"
"799" "KernB1" 1.43090417676147 0.291221497058535 330.974617418246 0.858025667407748 2.00378268611519 "LA410"
"809" "KernB2" 1.6193841460602 0.325318562290909 334.931819313281 0.979459091097809 2.25930920102259 "LA410"
"8113" "KGB1" 0.81020812686639 0.291232420685166 330.53850515654 0.237305354986982 1.3831108987458 "LA410"
"8211" "KGB2" 1.16445980690754 0.325624890638978 331.198057971186 0.52390599482781 1.80501361898727 "LA410"
"839" "MEAP6G" 1.13158808168299 0.325656986101078 330.019718414824 0.490962744229152 1.77221341913683 "LA410"
"849" "Mex03" 1.1410524552987 0.291222967722264 330.919160338488 0.568170700583966 1.71393421001343 "LA410"
"859" "Molly" 0.714094208752351 0.32564671608606 330.431370471237 0.0734920115685295 1.35469640593617 "LA410"
"869" "Navel" 0.166712855213917 0.291664427869258 319.436705580217 -0.407113032179131 0.740538742606966 "LA410"
"879" "NobleRot" 0.873929594924673 0.291443936239015 325.923807207409 0.300580905175563 1.44727828467378 "LA410"
"889" "Peachy" 0.426777905396078 0.375608538667684 335.443375528983 -0.312067071032934 1.16562288182509 "LA410"
"899" "Pepper" 1.42573776124041 0.291232309127951 330.544482166759 0.852835246881009 1.99864027559982 "LA410"
"909" "PepperSub" 1.38237389665502 0.291218706851071 331.080946949898 0.809501551277941 1.9552462420321 "LA410"
"9112" "PhiloMenlo" 1.50160791895994 0.291449167890873 325.621777508778 0.928246955063079 2.0749688828568 "LA410"
"9210" "Rasp" 1.56495381080102 0.291231863377835 330.561268260902 0.992052280211659 2.13785534139038 "LA410"
"939" "Rose" 1.09025662809317 0.375606493141891 335.462645646879 0.351415829012647 1.8290974271737 "LA410"
"949" "Supersteak" 1.30081784556764 0.291740863801882 313.86105201055 0.726802797359911 1.87483289377536 "LA410"
